split,id,image_path,source_path,sha1,is_exact_anchor,dhash_min,dhash_similarity,face_count,mean,std,grad,min,max,risk_exact,risk_dhash,risk_grad,risk_face,bad_score,pred_e086,pred_e087,pred_e088
test,497,data\processed\exp_001_faces_224\test\497.png,data\raw\kul-computer-vision-ga-1-2026\test\test_497.npy,a242bc95a8841801dc418c9b37b7e6a7fb819407,0,27,0.578125,1,93.21298094582185,54.72392180543033,2.9846613579984265,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,0,0,0
test,597,data\processed\exp_001_faces_224\test\597.png,data\raw\kul-computer-vision-ga-1-2026\test\test_597.npy,37d42bff54d56d41bc0dc80fffebb0494e65aea9,0,27,0.578125,2,86.10988283957035,66.43971493068207,2.7408214712813006,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,0,0,0
test,679,data\processed\exp_001_faces_224\test\679.png,data\raw\kul-computer-vision-ga-1-2026\test\test_679.npy,d1350355d7ccb675ad14a5c997d9ba6612d13a9c,0,27,0.578125,1,130.79748417745307,71.00323655617306,2.9539921580024027,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,0,0,0
test,773,data\processed\exp_001_faces_224\test\773.png,data\raw\kul-computer-vision-ga-1-2026\test\test_773.npy,8fe20064740f32de4e55ee02a4fdd93e56d50701,0,27,0.578125,1,72.97169198443811,52.36871066510301,1.9153150929137825,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,1,1,1
test,1325,data\processed\exp_001_faces_224\test\1325.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1325.npy,9e68303c076e4937b66938d26e8d83b8f4611eeb,0,27,0.578125,1,117.67118834080718,84.9123578223135,2.9750044603272707,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,1,1,1
test,1441,data\processed\exp_001_faces_224\test\1441.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1441.npy,a156c82029de39adc0220258e22939a4ce735f68,0,27,0.578125,1,92.8125301728395,74.022832909534,2.894228781031006,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,2,2,2
test,1476,data\processed\exp_001_faces_224\test\1476.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1476.npy,0f192bdaeaff29a5046cbd860a5ff5cc28d161ff,0,27,0.578125,1,107.64541064145347,76.54534301957813,1.9549878540992616,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,0,0,0
test,1599,data\processed\exp_001_faces_224\test\1599.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1599.npy,1481fe836fec4c8a68deb1f35d41095e033f9eca,0,27,0.578125,1,54.92497725795971,71.33671494541582,3.168129018334631,0.0,255.0,0.0,0.578125,1.0,0.0,0.265625,1,1,1
test,708,data\processed\exp_001_faces_224\test\708.png,data\raw\kul-computer-vision-ga-1-2026\test\test_708.npy,c1030eba80ca002d14b991fb6d2b094f5b06ce77,0,22,0.65625,1,181.5638460061444,71.01767935942716,3.4465797209979145,0.0,255.0,0.0,0.65625,0.8915857478766473,0.0,0.2649878621814971,2,2,2
test,82,data\processed\exp_001_faces_224\test\82.png,data\raw\kul-computer-vision-ga-1-2026\test\test_82.npy,5498178e0b922ca9a440de8323e5b5a53c159b31,0,26,0.59375,1,95.79109791666667,61.21721332955499,3.349084168755221,0.0,255.0,0.0,0.59375,0.9683126516784676,0.0,0.26399689775177015,2,2,2
test,228,data\processed\exp_001_faces_224\test\228.png,data\raw\kul-computer-vision-ga-1-2026\test\test_228.npy,93dd18f9a58388b2854b0e49375d403fe04a4741,0,19,0.703125,2,98.25274627720503,74.90586333250155,3.5469047730169914,2.0,255.0,0.0,0.703125,0.8126320885751566,0.0,0.2625198132862735,2,2,2
test,635,data\processed\exp_001_faces_224\test\635.png,data\raw\kul-computer-vision-ga-1-2026\test\test_635.npy,a278871b1a74bb5fc539cb47b335e806d548a9dc,0,28,0.5625,1,96.36287083333333,63.28997370816757,2.4886998789469494,0.0,255.0,0.0,0.5625,1.0,0.0,0.2625,0,0,0
test,1116,data\processed\exp_001_faces_224\test\1116.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1116.npy,2ce46a5cbb597df3f78c5893fa8c9c6452d56329,0,28,0.5625,1,120.31790653314259,72.02915492747292,3.1977032618622454,0.0,247.0,0.0,0.5625,1.0,0.0,0.2625,2,2,2
test,1206,data\processed\exp_001_faces_224\test\1206.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1206.npy,47c8d52e44924dbfcbc43608f79ff8fc2adb5875,0,28,0.5625,1,116.2923328335832,73.34028502181884,2.6847850016718935,0.0,255.0,0.0,0.5625,1.0,0.0,0.2625,1,1,1
test,1467,data\processed\exp_001_faces_224\test\1467.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1467.npy,3f997abbb6465a30337eec58e2b12da40b5a3931,0,28,0.5625,1,96.6544209382716,55.73927930980354,3.2179663865339196,0.0,255.0,0.0,0.5625,1.0,0.0,0.2625,2,2,2
test,1251,data\processed\exp_001_faces_224\test\1251.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1251.npy,a358051d78fc441a66b137240d3affe6f536c489,0,20,0.6875,1,42.22334946636882,61.31073024914184,3.534871667963923,0.0,255.0,0.0,0.6875,0.8221018835822734,0.0,0.260815282537341,0,0,0
test,517,data\processed\exp_001_faces_224\test\517.png,data\raw\kul-computer-vision-ga-1-2026\test\test_517.npy,38cca53f3b6570ae8f7cc342fce18bc0bef63e56,0,20,0.6875,1,140.9271483375959,75.64506492688733,3.541083170936038,0.0,255.0,0.0,0.6875,0.8172135642687952,0.0,0.2600820346403193,2,2,2
test,644,data\processed\exp_001_faces_224\test\644.png,data\raw\kul-computer-vision-ga-1-2026\test\test_644.npy,b6b379dfad38fd94d5138eef49ae0fe26f49ecb0,0,24,0.625,1,126.85385767155408,72.56144210193867,3.4360979317585647,0.0,255.0,0.0,0.625,0.8998346906862288,0.0,0.2599752036029343,2,2,2
test,632,data\processed\exp_001_faces_224\test\632.png,data\raw\kul-computer-vision-ga-1-2026\test\test_632.npy,4a3c51aacadb644edc8cf59553f8905020d15c2c,0,26,0.59375,1,69.11149467953477,64.23793742656004,3.387364937353264,0.0,251.0,0.0,0.59375,0.9381865096943657,0.0,0.2594779764541549,1,1,1
test,3,data\processed\exp_001_faces_224\test\3.png,data\raw\kul-computer-vision-ga-1-2026\test\test_3.npy,77be4b45a519e71160dd34c47a6f82209f07fe88,0,29,0.546875,1,74.6746311584554,76.49504896359319,1.8402975266324928,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,52,data\processed\exp_001_faces_224\test\52.png,data\raw\kul-computer-vision-ga-1-2026\test\test_52.npy,d9cbfa95fd944132cddbc41b510a492ee8e7c656,0,29,0.546875,1,132.8578728170956,75.44105271066509,2.950172113511588,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,307,data\processed\exp_001_faces_224\test\307.png,data\raw\kul-computer-vision-ga-1-2026\test\test_307.npy,71054308a0d66bdc029154331559ef94745e94db,0,29,0.546875,1,108.98067799564271,50.38902511825573,1.6041548279080506,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,422,data\processed\exp_001_faces_224\test\422.png,data\raw\kul-computer-vision-ga-1-2026\test\test_422.npy,0ba1055dbc97eada44d63617969f300578ab5fc5,0,29,0.546875,1,113.26030507091113,95.26181116342828,3.033786558518269,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,832,data\processed\exp_001_faces_224\test\832.png,data\raw\kul-computer-vision-ga-1-2026\test\test_832.npy,e45da8d6bc67715a6030d34f250e1abf966ade05,0,29,0.546875,1,97.12971580143994,42.64568872214281,3.0668562570414992,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,946,data\processed\exp_001_faces_224\test\946.png,data\raw\kul-computer-vision-ga-1-2026\test\test_946.npy,3515e60937b206d95030bef3a33b6b5e326537ec,0,29,0.546875,1,150.93210164657071,70.93658670815974,2.6418824701486288,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,1205,data\processed\exp_001_faces_224\test\1205.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1205.npy,5aeb631cf3dfa53f3bb2fab47627c3dbc096147b,0,29,0.546875,1,25.914807942708332,57.10879247419131,2.5531618868521186,0.0,241.0,0.0,0.546875,1.0,0.0,0.259375,0,0,0
test,1303,data\processed\exp_001_faces_224\test\1303.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1303.npy,c6d420b257c357dd0813acbfc60f98707dabceb4,0,29,0.546875,1,50.04722884607942,64.54798649611564,2.587908450317551,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,1,1,1
test,1454,data\processed\exp_001_faces_224\test\1454.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1454.npy,34157f651267ed33c053ec74aba5472c8f82668b,0,29,0.546875,1,65.20579241877738,72.63712962235695,2.9584212435709034,0.0,255.0,0.0,0.546875,1.0,0.0,0.259375,2,2,2
test,1499,data\processed\exp_001_faces_224\test\1499.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1499.npy,440960c2962aa0b7fe49135e02854c735634bf3a,0,25,0.609375,1,42.70331501831502,49.75066445951531,3.419619842820438,0.0,255.0,0.0,0.609375,0.912802592459289,0.0,0.25879538886889336,0,0,0
test,1332,data\processed\exp_001_faces_224\test\1332.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1332.npy,f8d015d8378fcd8fcb37bee1b5b75d5f5d729ab8,0,25,0.609375,1,77.35132440476191,50.23415366164915,3.4199665660768557,0.0,255.0,0.0,0.609375,0.9125297287098247,0.0,0.2587544593064737,1,1,1
test,1239,data\processed\exp_001_faces_224\test\1239.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1239.npy,57175c63bed5bbe0a61ac899492fda99edebe3c8,0,29,0.546875,1,158.5069963835026,76.37057635361539,3.3270337832879937,0.0,255.0,0.0,0.546875,0.9856658310350549,0.0,0.25722487465525823,2,2,2
test,1554,data\processed\exp_001_faces_224\test\1554.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1554.npy,2f171c72be28d6189ad7da06eb2591db863aa5e7,0,21,0.671875,1,55.97242107879692,71.44824581128631,3.5402685546089256,0.0,255.0,0.0,0.671875,0.8178546498068325,0.0,0.25705319747102484,0,0,0
test,1813,data\processed\exp_001_faces_224\test\1813.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1813.npy,a1241cb9e3491a60edb35f05a400aa7fcefce166,0,28,0.5625,1,63.23934027777778,61.857938570770855,3.3601824310077193,0.0,255.0,0.0,0.5625,0.9595785578595505,0.0,0.2564367836789326,1,1,1
test,187,data\processed\exp_001_faces_224\test\187.png,data\raw\kul-computer-vision-ga-1-2026\test\test_187.npy,65c6b25584fd5ec6cdc6c2c70cb79acc9d8de06a,0,30,0.53125,1,131.6410402199074,48.02662275917118,3.2623170351958892,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,188,data\processed\exp_001_faces_224\test\188.png,data\raw\kul-computer-vision-ga-1-2026\test\test_188.npy,446f4e19d8f203d116e08b9bf2bb71254de65c76,0,30,0.53125,1,204.77014888642796,49.04352212724411,2.2995336860973157,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,276,data\processed\exp_001_faces_224\test\276.png,data\raw\kul-computer-vision-ga-1-2026\test\test_276.npy,7f4a62da09ab70c8ac432d69c01da10335a1f9c9,0,30,0.53125,1,142.46409212927847,92.33454221206195,2.0436652882718853,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,353,data\processed\exp_001_faces_224\test\353.png,data\raw\kul-computer-vision-ga-1-2026\test\test_353.npy,b16d8c314bc0caabb833e3f70197b722e21ab742,0,30,0.53125,1,175.23229106196638,62.1143857290933,2.1235773469854413,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,2,2,2
test,457,data\processed\exp_001_faces_224\test\457.png,data\raw\kul-computer-vision-ga-1-2026\test\test_457.npy,a011c76f059bd6ad1793e054b271e03aba84e630,0,30,0.53125,1,131.57729507998647,47.87346540809329,2.9494935377410836,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,464,data\processed\exp_001_faces_224\test\464.png,data\raw\kul-computer-vision-ga-1-2026\test\test_464.npy,b4631921863d22206d37bb761e803fc01c95a9eb,0,30,0.53125,1,110.97969315385728,85.1820365637922,3.0772590244608478,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,2,2,2
test,504,data\processed\exp_001_faces_224\test\504.png,data\raw\kul-computer-vision-ga-1-2026\test\test_504.npy,aa3fee678326b40906b3eaec7509eb61cd559047,0,30,0.53125,1,105.35346526736632,82.6817176141262,2.8482009081795434,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,626,data\processed\exp_001_faces_224\test\626.png,data\raw\kul-computer-vision-ga-1-2026\test\test_626.npy,207f6e594a4609c512332cbd2453aa0a3db31007,0,30,0.53125,1,54.71893095238095,43.38005458623532,2.6423091501316343,0.0,229.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,656,data\processed\exp_001_faces_224\test\656.png,data\raw\kul-computer-vision-ga-1-2026\test\test_656.npy,f6e62f0701e1082cb872feb1c15b8e2e295e0595,0,30,0.53125,1,41.98935546875,41.66282109307455,3.2374505631962123,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,669,data\processed\exp_001_faces_224\test\669.png,data\raw\kul-computer-vision-ga-1-2026\test\test_669.npy,5e0d72330505445811e88252f6b2514329e6b509,0,30,0.53125,1,96.14367973100767,56.116996065308186,3.1897571932612796,0.0,245.0,0.0,0.53125,1.0,0.0,0.25625,2,2,2
test,813,data\processed\exp_001_faces_224\test\813.png,data\raw\kul-computer-vision-ga-1-2026\test\test_813.npy,19af04c80c895ffb43f78fde05e2c742064196b8,0,30,0.53125,1,107.1455024005487,66.68175600970932,3.0783795922259243,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,1228,data\processed\exp_001_faces_224\test\1228.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1228.npy,335ad9b2893e9e3d4d0a83b42571a1a97ff6e930,0,30,0.53125,1,73.38958567493113,53.75934319844886,2.6169128442898937,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,1453,data\processed\exp_001_faces_224\test\1453.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1453.npy,3cbdefd1d9dde67d2273de180cb1695f427b62aa,0,30,0.53125,1,53.81228432479547,52.451776136716845,1.5364175253685328,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,1566,data\processed\exp_001_faces_224\test\1566.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1566.npy,6d94b4c4d7183833134014b3316eb339c76e2082,0,30,0.53125,1,55.980139559849704,62.91592622548637,2.602329157377996,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,2,2,2
test,1572,data\processed\exp_001_faces_224\test\1572.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1572.npy,68f4b0aea584754f2cd705bb8d135df10b8a4dce,0,30,0.53125,1,40.4265803988686,39.92765760078497,1.882925747937228,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,1589,data\processed\exp_001_faces_224\test\1589.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1589.npy,0d505ac20f809ce6e23be9cfd228d70ecb7ef20d,0,30,0.53125,1,183.10730272766747,41.783259537788034,3.16510583527188,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,0,0,0
test,1617,data\processed\exp_001_faces_224\test\1617.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1617.npy,afff3deb5dc7cc72baa1d8ae247a60639a1269e2,0,30,0.53125,1,41.636510886126416,38.829527946004255,2.4504018000642884,0.0,255.0,0.0,0.53125,1.0,0.0,0.25625,1,1,1
test,583,data\processed\exp_001_faces_224\test\583.png,data\raw\kul-computer-vision-ga-1-2026\test\test_583.npy,0cf1c6f7727614a070fc01c0e99f1fa3ccd4179a,0,18,0.71875,1,56.93036186309361,43.55388944509536,3.6363126293545722,0.0,255.0,0.0,0.71875,0.7422700275935017,0.0,0.2550905041390253,0,0,0
test,227,data\processed\exp_001_faces_224\test\227.png,data\raw\kul-computer-vision-ga-1-2026\test\test_227.npy,0c245f432cb0e8c1ba43797a0427f567bcd830cc,0,24,0.625,1,66.31004444444444,73.04197620038278,3.4888870308435527,0.0,255.0,0.0,0.625,0.8582908044872339,0.0,0.2537436206730851,0,0,0
test,174,data\processed\exp_001_faces_224\test\174.png,data\raw\kul-computer-vision-ga-1-2026\test\test_174.npy,d54f4791cc2ecbe78268d7aaa2fff67892ceb3cf,0,27,0.578125,1,118.0247762345679,60.88464251993417,3.4120705960648827,0.0,237.0,0.0,0.578125,0.9187436873735247,0.0,0.25343655310602875,0,0,0
test,363,data\processed\exp_001_faces_224\test\363.png,data\raw\kul-computer-vision-ga-1-2026\test\test_363.npy,588343f604f31c298dd4bd4b052fd014796ca157,0,31,0.515625,1,122.38508271116967,91.55878900780634,3.118615036551637,0.0,255.0,0.0,0.515625,1.0,0.0,0.253125,1,1,1
test,511,data\processed\exp_001_faces_224\test\511.png,data\raw\kul-computer-vision-ga-1-2026\test\test_511.npy,545b5d5ac4e8781298c6a0dd86d63faf3182ba5b,0,31,0.515625,1,77.1124304209321,70.42691118668228,2.956649042850934,0.0,255.0,0.0,0.515625,1.0,0.0,0.253125,2,2,2
test,1115,data\processed\exp_001_faces_224\test\1115.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1115.npy,58d8d534979232be1510557d81229c1b7e231420,0,31,0.515625,2,33.092827932098764,37.915137864332216,3.030994401292972,0.0,255.0,0.0,0.515625,1.0,0.0,0.253125,0,0,1
test,1187,data\processed\exp_001_faces_224\test\1187.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1187.npy,052d0ce422ffe44a8f6daece6f44765bd6ccd8be,0,31,0.515625,1,89.82331846897064,74.02710303119164,2.950316874532934,0.0,255.0,0.0,0.515625,1.0,0.0,0.253125,1,1,1
test,978,data\processed\exp_001_faces_224\test\978.png,data\raw\kul-computer-vision-ga-1-2026\test\test_978.npy,08e8325482477f6d5c75e8ea8290ee82dd7aa0b5,0,29,0.546875,1,181.6924416344057,49.64884431030096,3.3692143364590508,0.0,255.0,0.0,0.546875,0.9524706424237119,0.0,0.2522455963635568,0,0,0
test,1533,data\processed\exp_001_faces_224\test\1533.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1533.npy,16139c91446344c846cc00e78fe847785d7a190f,0,26,0.59375,1,132.90790013960745,90.85843733942352,3.4503171190368196,0.0,255.0,0.0,0.59375,0.8886444959610076,0.0,0.2520466743941511,0,0,0
test,166,data\processed\exp_001_faces_224\test\166.png,data\raw\kul-computer-vision-ga-1-2026\test\test_166.npy,201f2e981b5bb0866f86d490fd31c22154a1d87f,0,24,0.625,1,103.15637538580246,60.97626282848792,3.5036826351861374,0.0,253.0,0.0,0.625,0.8466469819233347,0.0,0.2519970472885002,1,1,1
test,890,data\processed\exp_001_faces_224\test\890.png,data\raw\kul-computer-vision-ga-1-2026\test\test_890.npy,d79846f5621b4233e49a9b359aaa8612c2e60788,0,16,0.75,1,69.23989333333333,73.24002653429461,3.7262592354064457,0.0,255.0,0.0,0.75,0.6714839821679319,0.0,0.2507225973251898,0,0,0
test,149,data\processed\exp_001_faces_224\test\149.png,data\raw\kul-computer-vision-ga-1-2026\test\test_149.npy,0d11f9515b8aac2b562492cfb637d247d1a1c2f9,0,23,0.640625,1,33.911766212853166,50.056837763915375,3.541577324614755,0.0,255.0,0.0,0.640625,0.8168246759462199,0.0,0.25064870139193296,0,0,0
test,952,data\processed\exp_001_faces_224\test\952.png,data\raw\kul-computer-vision-ga-1-2026\test\test_952.npy,970aab89bac5c192d794d24405894c49322d3a1c,0,19,0.703125,1,56.14645612240549,63.48227561007083,3.651144999673777,0.0,255.0,0.0,0.703125,0.7305972709963422,0.0,0.25021459064945134,1,1,1
test,6,data\processed\exp_001_faces_224\test\6.png,data\raw\kul-computer-vision-ga-1-2026\test\test_6.npy,92f7b0647d95e7fe5c30b54bffdee5de0da4897d,0,32,0.5,1,201.0942109375,85.92643369250091,3.087768792573126,0.0,255.0,0.0,0.5,1.0,0.0,0.25,0,0,1
test,111,data\processed\exp_001_faces_224\test\111.png,data\raw\kul-computer-vision-ga-1-2026\test\test_111.npy,03d15cccccd24d549a9a0a362f68de0e990c8c6c,0,32,0.5,1,160.7808174951267,80.83383635780427,2.0804522507653433,0.0,255.0,0.0,0.5,1.0,0.0,0.25,0,0,0
test,257,data\processed\exp_001_faces_224\test\257.png,data\raw\kul-computer-vision-ga-1-2026\test\test_257.npy,d09b4106535da936d6ac4437b9e1f8726fda176a,0,32,0.5,1,73.84563502980285,72.88824141652051,2.934619531412194,0.0,255.0,0.0,0.5,1.0,0.0,0.25,1,1,1
test,325,data\processed\exp_001_faces_224\test\325.png,data\raw\kul-computer-vision-ga-1-2026\test\test_325.npy,c9fd6ac7674f0deec01ea92b2d8a644e24c3a668,0,32,0.5,1,103.01349160238661,72.40732508449236,2.333260273543335,0.0,255.0,0.0,0.5,1.0,0.0,0.25,0,0,0
test,1193,data\processed\exp_001_faces_224\test\1193.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1193.npy,df8bfe26586ac7f7f1016ea30822936ce366eb72,0,32,0.5,1,98.68189187044406,66.18232336622333,3.0448943508990043,0.0,255.0,0.0,0.5,1.0,0.0,0.25,0,0,0
test,1606,data\processed\exp_001_faces_224\test\1606.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1606.npy,383d9a9e40aa832628fc31458e42781de6ef2493,0,32,0.5,1,147.96296171035755,74.89913854413948,3.1343933980782044,0.0,255.0,0.0,0.5,1.0,0.0,0.25,0,0,0
test,791,data\processed\exp_001_faces_224\test\791.png,data\raw\kul-computer-vision-ga-1-2026\test\test_791.npy,0ac232efaf8d7beec004cfa4694f69f2ef933808,0,29,0.546875,1,150.83640356557024,70.88335114986423,3.3922332742426775,0.0,255.0,0.0,0.546875,0.9343552332146035,0.0,0.2495282849821905,0,0,0
test,312,data\processed\exp_001_faces_224\test\312.png,data\raw\kul-computer-vision-ga-1-2026\test\test_312.npy,456260fc6f97c5b33afbd89476eeca5231c63b2e,0,15,0.765625,1,113.00103529411764,69.84414791248423,3.762888010544871,0.0,238.0,0.0,0.765625,0.6426579235244713,0.0,0.24952368852867068,0,0,0
test,70,data\processed\exp_001_faces_224\test\70.png,data\raw\kul-computer-vision-ga-1-2026\test\test_70.npy,15a476723e9a9e31cf0de77858cae386d8300dcb,0,33,0.484375,1,180.66284166666668,55.23682034187419,2.696009599668066,0.0,255.0,0.0,0.484375,1.0,0.0,0.246875,0,0,0
test,471,data\processed\exp_001_faces_224\test\471.png,data\raw\kul-computer-vision-ga-1-2026\test\test_471.npy,df998b70a45b9e8d1898cd94ff9c36b4ec9ee8bd,0,33,0.484375,1,175.79088291019326,48.7288069186192,2.8266851408269718,0.0,255.0,0.0,0.484375,1.0,0.0,0.246875,0,0,0
test,601,data\processed\exp_001_faces_224\test\601.png,data\raw\kul-computer-vision-ga-1-2026\test\test_601.npy,7bf6c3600af5d258026f1126f0018a8b1d5603a2,0,33,0.484375,1,152.21775431733357,83.21703091123915,2.110470148146778,0.0,255.0,0.0,0.484375,1.0,0.0,0.246875,0,0,0
test,740,data\processed\exp_001_faces_224\test\740.png,data\raw\kul-computer-vision-ga-1-2026\test\test_740.npy,942a4a9455bcba8f63401c739fc3cfba3972d288,0,33,0.484375,1,72.42626404693915,59.1723233095652,1.9534140950068666,0.0,255.0,0.0,0.484375,1.0,0.0,0.246875,0,0,0
test,1069,data\processed\exp_001_faces_224\test\1069.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1069.npy,9a85bb32aeedc75fb6a14448e34da0c0a1f27e97,0,33,0.484375,1,170.97000174531115,78.04356309820513,2.8388316319277433,1.0,255.0,0.0,0.484375,1.0,0.0,0.246875,1,1,1
test,1211,data\processed\exp_001_faces_224\test\1211.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1211.npy,931cfb45fce1abfe5a617c7063d84691d8c2fd9f,0,33,0.484375,1,165.90637369791668,74.79784595643913,2.5851226191963894,0.0,255.0,0.0,0.484375,1.0,0.0,0.246875,1,1,1
